"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 01 10:30:11 GMT 2023","Fri Dec 01 10:30:18 GMT 2023","6781","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Dec 01 10:31:47 GMT 2023","Fri Dec 01 10:31:54 GMT 2023","6153","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Fri Dec 01 10:31:23 GMT 2023","Fri Dec 01 10:31:25 GMT 2023","2912","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Dec 01 10:32:27 GMT 2023","Fri Dec 01 10:32:34 GMT 2023","7601","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Fri Dec 01 10:32:00 GMT 2023","Fri Dec 01 10:32:06 GMT 2023","6264","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Fri Dec 01 10:32:06 GMT 2023","Fri Dec 01 10:32:12 GMT 2023","6213","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Fri Dec 01 10:30:32 GMT 2023","Fri Dec 01 10:30:37 GMT 2023","4272","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Fri Dec 01 10:30:18 GMT 2023","Fri Dec 01 10:30:24 GMT 2023","6486","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Dec 01 10:30:37 GMT 2023","Fri Dec 01 10:30:40 GMT 2023","2843","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Fri Dec 01 10:31:03 GMT 2023","Fri Dec 01 10:31:14 GMT 2023","11569","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Fri Dec 01 10:31:41 GMT 2023","Fri Dec 01 10:31:47 GMT 2023","6162","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Fri Dec 01 10:32:19 GMT 2023","Fri Dec 01 10:32:25 GMT 2023","6385","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Fri Dec 01 10:30:24 GMT 2023","Fri Dec 01 10:30:31 GMT 2023","6415","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Fri Dec 01 10:31:35 GMT 2023","Fri Dec 01 10:31:41 GMT 2023","6351","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Fri Dec 01 10:32:12 GMT 2023","Fri Dec 01 10:32:19 GMT 2023","6500","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Fri Dec 01 10:30:03 GMT 2023","Fri Dec 01 10:30:11 GMT 2023","8308","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Dec 01 10:31:14 GMT 2023","Fri Dec 01 10:31:23 GMT 2023","8118","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Dec 01 10:31:27 GMT 2023","Fri Dec 01 10:31:35 GMT 2023","7816","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Fri Dec 01 10:31:54 GMT 2023","Fri Dec 01 10:32:00 GMT 2023","6264","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
