"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 24 10:11:38 GMT 2024","Wed Jan 24 10:11:45 GMT 2024","7354","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Jan 24 10:12:20 GMT 2024","Wed Jan 24 10:12:32 GMT 2024","12685","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Jan 24 10:13:50 GMT 2024","Wed Jan 24 10:14:00 GMT 2024","9705","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Jan 24 10:12:32 GMT 2024","Wed Jan 24 10:12:41 GMT 2024","8847","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Jan 24 10:13:27 GMT 2024","Wed Jan 24 10:13:35 GMT 2024","7741","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Wed Jan 24 10:11:17 GMT 2024","Wed Jan 24 10:11:24 GMT 2024","7478","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Jan 24 10:11:07 GMT 2024","Wed Jan 24 10:11:17 GMT 2024","9702","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Jan 24 10:12:46 GMT 2024","Wed Jan 24 10:12:55 GMT 2024","9232","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Wed Jan 24 10:11:47 GMT 2024","Wed Jan 24 10:11:52 GMT 2024","5523","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Wed Jan 24 10:13:14 GMT 2024","Wed Jan 24 10:13:21 GMT 2024","6196","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Wed Jan 24 10:13:02 GMT 2024","Wed Jan 24 10:13:08 GMT 2024","6403","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Wed Jan 24 10:13:35 GMT 2024","Wed Jan 24 10:13:42 GMT 2024","6620","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Wed Jan 24 10:12:41 GMT 2024","Wed Jan 24 10:12:44 GMT 2024","3188","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Jan 24 10:13:42 GMT 2024","Wed Jan 24 10:13:49 GMT 2024","6679","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Jan 24 10:13:21 GMT 2024","Wed Jan 24 10:13:27 GMT 2024","6748","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Wed Jan 24 10:13:08 GMT 2024","Wed Jan 24 10:13:14 GMT 2024","6040","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Wed Jan 24 10:12:55 GMT 2024","Wed Jan 24 10:13:02 GMT 2024","6668","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Wed Jan 24 10:11:52 GMT 2024","Wed Jan 24 10:11:55 GMT 2024","2951","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Wed Jan 24 10:11:24 GMT 2024","Wed Jan 24 10:11:38 GMT 2024","13442","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
