"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 18 10:41:20 GMT 2023","Mon Dec 18 10:41:24 GMT 2023","4416","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Dec 18 10:42:16 GMT 2023","Mon Dec 18 10:42:23 GMT 2023","7335","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Mon Dec 18 10:42:03 GMT 2023","Mon Dec 18 10:42:11 GMT 2023","8429","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Dec 18 10:41:24 GMT 2023","Mon Dec 18 10:41:28 GMT 2023","3234","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Dec 18 10:41:05 GMT 2023","Mon Dec 18 10:41:12 GMT 2023","6420","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Dec 18 10:41:51 GMT 2023","Mon Dec 18 10:42:03 GMT 2023","11250","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Dec 18 10:42:29 GMT 2023","Mon Dec 18 10:42:36 GMT 2023","6250","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Mon Dec 18 10:42:23 GMT 2023","Mon Dec 18 10:42:29 GMT 2023","6395","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Mon Dec 18 10:42:55 GMT 2023","Mon Dec 18 10:43:02 GMT 2023","7036","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Mon Dec 18 10:41:12 GMT 2023","Mon Dec 18 10:41:18 GMT 2023","6475","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Dec 18 10:43:08 GMT 2023","Mon Dec 18 10:43:15 GMT 2023","6631","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Mon Dec 18 10:40:51 GMT 2023","Mon Dec 18 10:40:58 GMT 2023","7667","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Dec 18 10:42:11 GMT 2023","Mon Dec 18 10:42:14 GMT 2023","2953","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Dec 18 10:42:48 GMT 2023","Mon Dec 18 10:42:55 GMT 2023","6336","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Mon Dec 18 10:43:02 GMT 2023","Mon Dec 18 10:43:08 GMT 2023","6399","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Mon Dec 18 10:40:58 GMT 2023","Mon Dec 18 10:41:05 GMT 2023","6977","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Dec 18 10:42:36 GMT 2023","Mon Dec 18 10:42:42 GMT 2023","6182","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Mon Dec 18 10:43:16 GMT 2023","Mon Dec 18 10:43:23 GMT 2023","6883","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Mon Dec 18 10:42:42 GMT 2023","Mon Dec 18 10:42:48 GMT 2023","6423","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
