"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 14 10:39:45 GMT 2023","Thu Dec 14 10:39:52 GMT 2023","7133","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Dec 14 10:41:30 GMT 2023","Thu Dec 14 10:41:37 GMT 2023","6514","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Thu Dec 14 10:40:50 GMT 2023","Thu Dec 14 10:40:58 GMT 2023","8589","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Dec 14 10:39:37 GMT 2023","Thu Dec 14 10:39:45 GMT 2023","8468","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Dec 14 10:39:52 GMT 2023","Thu Dec 14 10:39:59 GMT 2023","6416","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Thu Dec 14 10:41:17 GMT 2023","Thu Dec 14 10:41:24 GMT 2023","6320","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Thu Dec 14 10:41:11 GMT 2023","Thu Dec 14 10:41:17 GMT 2023","6646","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Thu Dec 14 10:39:59 GMT 2023","Thu Dec 14 10:40:05 GMT 2023","6605","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Dec 14 10:40:12 GMT 2023","Thu Dec 14 10:40:15 GMT 2023","3241","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Thu Dec 14 10:42:06 GMT 2023","Thu Dec 14 10:42:13 GMT 2023","7472","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Thu Dec 14 10:41:24 GMT 2023","Thu Dec 14 10:41:30 GMT 2023","6458","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Thu Dec 14 10:41:37 GMT 2023","Thu Dec 14 10:41:44 GMT 2023","6740","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Thu Dec 14 10:40:07 GMT 2023","Thu Dec 14 10:40:12 GMT 2023","4751","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Thu Dec 14 10:41:50 GMT 2023","Thu Dec 14 10:41:57 GMT 2023","7438","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Thu Dec 14 10:41:44 GMT 2023","Thu Dec 14 10:41:50 GMT 2023","6418","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Thu Dec 14 10:40:58 GMT 2023","Thu Dec 14 10:41:01 GMT 2023","3005","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Dec 14 10:40:38 GMT 2023","Thu Dec 14 10:40:50 GMT 2023","11762","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Dec 14 10:41:03 GMT 2023","Thu Dec 14 10:41:11 GMT 2023","7912","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Thu Dec 14 10:41:58 GMT 2023","Thu Dec 14 10:42:04 GMT 2023","6460","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
