"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 08 10:32:10 GMT 2024","Mon Jan 08 10:32:13 GMT 2024","3227","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Jan 08 10:32:45 GMT 2024","Mon Jan 08 10:32:52 GMT 2024","6767","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Mon Jan 08 10:32:58 GMT 2024","Mon Jan 08 10:33:06 GMT 2024","7035","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Mon Jan 08 10:32:01 GMT 2024","Mon Jan 08 10:32:10 GMT 2024","8920","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Jan 08 10:33:06 GMT 2024","Mon Jan 08 10:33:13 GMT 2024","7513","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Mon Jan 08 10:31:06 GMT 2024","Mon Jan 08 10:31:13 GMT 2024","6612","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Jan 08 10:32:39 GMT 2024","Mon Jan 08 10:32:45 GMT 2024","6416","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Mon Jan 08 10:33:22 GMT 2024","Mon Jan 08 10:33:32 GMT 2024","9760","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 08 10:31:48 GMT 2024","Mon Jan 08 10:32:01 GMT 2024","13139","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Jan 08 10:33:13 GMT 2024","Mon Jan 08 10:33:20 GMT 2024","7107","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Mon Jan 08 10:31:20 GMT 2024","Mon Jan 08 10:31:24 GMT 2024","3239","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Jan 08 10:31:14 GMT 2024","Mon Jan 08 10:31:20 GMT 2024","6152","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Jan 08 10:32:52 GMT 2024","Mon Jan 08 10:32:58 GMT 2024","6674","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Mon Jan 08 10:32:25 GMT 2024","Mon Jan 08 10:32:32 GMT 2024","6729","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Mon Jan 08 10:31:00 GMT 2024","Mon Jan 08 10:31:06 GMT 2024","6023","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Jan 08 10:32:32 GMT 2024","Mon Jan 08 10:32:39 GMT 2024","7000","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Mon Jan 08 10:30:43 GMT 2024","Mon Jan 08 10:30:53 GMT 2024","10302","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Jan 08 10:30:53 GMT 2024","Mon Jan 08 10:31:00 GMT 2024","6698","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Jan 08 10:32:15 GMT 2024","Mon Jan 08 10:32:25 GMT 2024","9751","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
