"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 22 10:42:01 GMT 2023","Wed Nov 22 10:42:08 GMT 2023","6404","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Wed Nov 22 10:43:57 GMT 2023","Wed Nov 22 10:44:07 GMT 2023","9718","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Nov 22 10:41:54 GMT 2023","Wed Nov 22 10:42:01 GMT 2023","6750","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Nov 22 10:41:48 GMT 2023","Wed Nov 22 10:41:54 GMT 2023","6917","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Nov 22 10:42:15 GMT 2023","Wed Nov 22 10:42:17 GMT 2023","2395","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Wed Nov 22 10:42:34 GMT 2023","Wed Nov 22 10:42:43 GMT 2023","8985","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Nov 22 10:43:04 GMT 2023","Wed Nov 22 10:43:10 GMT 2023","6682","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Wed Nov 22 10:42:09 GMT 2023","Wed Nov 22 10:42:15 GMT 2023","5769","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Wed Nov 22 10:42:50 GMT 2023","Wed Nov 22 10:42:53 GMT 2023","3175","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Nov 22 10:43:43 GMT 2023","Wed Nov 22 10:43:49 GMT 2023","5851","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Wed Nov 22 10:43:29 GMT 2023","Wed Nov 22 10:43:36 GMT 2023","7348","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Wed Nov 22 10:42:43 GMT 2023","Wed Nov 22 10:42:50 GMT 2023","6739","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Nov 22 10:43:23 GMT 2023","Wed Nov 22 10:43:29 GMT 2023","6426","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Wed Nov 22 10:43:36 GMT 2023","Wed Nov 22 10:43:43 GMT 2023","6400","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Wed Nov 22 10:43:49 GMT 2023","Wed Nov 22 10:43:55 GMT 2023","6556","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Nov 22 10:43:11 GMT 2023","Wed Nov 22 10:43:17 GMT 2023","6374","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Wed Nov 22 10:43:17 GMT 2023","Wed Nov 22 10:43:23 GMT 2023","5701","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Wed Nov 22 10:41:38 GMT 2023","Wed Nov 22 10:41:48 GMT 2023","9700","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Nov 22 10:42:54 GMT 2023","Wed Nov 22 10:43:04 GMT 2023","9296","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
