"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 27 10:58:37 GMT 2023","Fri Oct 27 10:58:42 GMT 2023","5256","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Fri Oct 27 11:00:28 GMT 2023","Fri Oct 27 11:00:35 GMT 2023","6411","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Fri Oct 27 10:59:48 GMT 2023","Fri Oct 27 10:59:55 GMT 2023","6822","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Fri Oct 27 11:00:09 GMT 2023","Fri Oct 27 11:00:15 GMT 2023","6548","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Fri Oct 27 10:59:34 GMT 2023","Fri Oct 27 10:59:38 GMT 2023","3801","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Oct 27 10:58:14 GMT 2023","Fri Oct 27 10:58:21 GMT 2023","7109","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Oct 27 10:58:42 GMT 2023","Fri Oct 27 10:58:46 GMT 2023","3643","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Fri Oct 27 10:59:25 GMT 2023","Fri Oct 27 10:59:34 GMT 2023","9156","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Oct 27 11:00:35 GMT 2023","Fri Oct 27 11:00:42 GMT 2023","6790","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Fri Oct 27 11:00:02 GMT 2023","Fri Oct 27 11:00:09 GMT 2023","6503","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Fri Oct 27 11:00:15 GMT 2023","Fri Oct 27 11:00:22 GMT 2023","6670","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Fri Oct 27 10:58:06 GMT 2023","Fri Oct 27 10:58:14 GMT 2023","8108","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Oct 27 10:59:40 GMT 2023","Fri Oct 27 10:59:48 GMT 2023","7854","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Fri Oct 27 10:59:55 GMT 2023","Fri Oct 27 11:00:02 GMT 2023","6802","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Fri Oct 27 11:00:44 GMT 2023","Fri Oct 27 11:00:53 GMT 2023","8486","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Oct 27 10:59:13 GMT 2023","Fri Oct 27 10:59:25 GMT 2023","12458","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Oct 27 10:58:28 GMT 2023","Fri Oct 27 10:58:35 GMT 2023","6529","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Fri Oct 27 11:00:22 GMT 2023","Fri Oct 27 11:00:28 GMT 2023","6545","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Fri Oct 27 10:58:21 GMT 2023","Fri Oct 27 10:58:28 GMT 2023","6986","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
