"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 11:07:05 GMT 2024","Tue Jan 16 11:07:10 GMT 2024","4652","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Tue Jan 16 11:08:15 GMT 2024","Tue Jan 16 11:08:22 GMT 2024","6789","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Tue Jan 16 11:06:34 GMT 2024","Tue Jan 16 11:06:43 GMT 2024","8747","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Tue Jan 16 11:08:28 GMT 2024","Tue Jan 16 11:08:35 GMT 2024","6458","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Tue Jan 16 11:08:08 GMT 2024","Tue Jan 16 11:08:15 GMT 2024","6725","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Tue Jan 16 11:07:36 GMT 2024","Tue Jan 16 11:07:47 GMT 2024","11376","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Tue Jan 16 11:08:35 GMT 2024","Tue Jan 16 11:08:41 GMT 2024","5938","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Tue Jan 16 11:07:10 GMT 2024","Tue Jan 16 11:07:13 GMT 2024","3375","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Tue Jan 16 11:06:57 GMT 2024","Tue Jan 16 11:07:03 GMT 2024","6612","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Tue Jan 16 11:09:03 GMT 2024","Tue Jan 16 11:09:11 GMT 2024","7977","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Jan 16 11:06:50 GMT 2024","Tue Jan 16 11:06:57 GMT 2024","6578","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Tue Jan 16 11:08:48 GMT 2024","Tue Jan 16 11:08:54 GMT 2024","6285","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Tue Jan 16 11:08:41 GMT 2024","Tue Jan 16 11:08:48 GMT 2024","6659","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Tue Jan 16 11:07:47 GMT 2024","Tue Jan 16 11:07:56 GMT 2024","8317","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Tue Jan 16 11:08:22 GMT 2024","Tue Jan 16 11:08:28 GMT 2024","6457","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Tue Jan 16 11:08:54 GMT 2024","Tue Jan 16 11:09:01 GMT 2024","6935","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Tue Jan 16 11:07:56 GMT 2024","Tue Jan 16 11:07:59 GMT 2024","3043","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Jan 16 11:06:43 GMT 2024","Tue Jan 16 11:06:50 GMT 2024","7314","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Tue Jan 16 11:08:00 GMT 2024","Tue Jan 16 11:08:08 GMT 2024","7994","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
