"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 26 11:11:43 GMT 2023","Thu Oct 26 11:11:57 GMT 2023","13730","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Oct 26 11:12:52 GMT 2023","Thu Oct 26 11:12:58 GMT 2023","6524","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Thu Oct 26 11:10:35 GMT 2023","Thu Oct 26 11:10:44 GMT 2023","8592","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Oct 26 11:12:39 GMT 2023","Thu Oct 26 11:12:45 GMT 2023","6334","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Thu Oct 26 11:12:45 GMT 2023","Thu Oct 26 11:12:52 GMT 2023","6519","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Thu Oct 26 11:12:06 GMT 2023","Thu Oct 26 11:12:09 GMT 2023","3310","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Oct 26 11:11:57 GMT 2023","Thu Oct 26 11:12:06 GMT 2023","8584","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Thu Oct 26 11:12:58 GMT 2023","Thu Oct 26 11:13:05 GMT 2023","6477","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Thu Oct 26 11:12:32 GMT 2023","Thu Oct 26 11:12:39 GMT 2023","6966","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Thu Oct 26 11:11:07 GMT 2023","Thu Oct 26 11:11:12 GMT 2023","4804","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Thu Oct 26 11:10:44 GMT 2023","Thu Oct 26 11:10:51 GMT 2023","6802","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Oct 26 11:12:25 GMT 2023","Thu Oct 26 11:12:32 GMT 2023","6599","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Thu Oct 26 11:12:11 GMT 2023","Thu Oct 26 11:12:19 GMT 2023","7438","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Thu Oct 26 11:10:57 GMT 2023","Thu Oct 26 11:11:05 GMT 2023","7575","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Oct 26 11:11:12 GMT 2023","Thu Oct 26 11:11:15 GMT 2023","3790","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Thu Oct 26 11:13:13 GMT 2023","Thu Oct 26 11:13:22 GMT 2023","8367","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Thu Oct 26 11:12:19 GMT 2023","Thu Oct 26 11:12:25 GMT 2023","6421","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Thu Oct 26 11:10:51 GMT 2023","Thu Oct 26 11:10:57 GMT 2023","6397","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Thu Oct 26 11:13:05 GMT 2023","Thu Oct 26 11:13:11 GMT 2023","6447","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
