"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 23 11:01:00 GMT 2023","Thu Nov 23 11:01:03 GMT 2023","2480","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Thu Nov 23 11:00:27 GMT 2023","Thu Nov 23 11:00:35 GMT 2023","8082","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Nov 23 11:02:22 GMT 2023","Thu Nov 23 11:02:29 GMT 2023","6213","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Thu Nov 23 11:01:37 GMT 2023","Thu Nov 23 11:01:44 GMT 2023","6702","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Thu Nov 23 11:02:03 GMT 2023","Thu Nov 23 11:02:09 GMT 2023","6285","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Thu Nov 23 11:01:33 GMT 2023","Thu Nov 23 11:01:36 GMT 2023","2788","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Thu Nov 23 11:01:44 GMT 2023","Thu Nov 23 11:01:51 GMT 2023","6455","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Thu Nov 23 11:02:29 GMT 2023","Thu Nov 23 11:02:35 GMT 2023","6643","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Thu Nov 23 11:02:37 GMT 2023","Thu Nov 23 11:02:44 GMT 2023","6850","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 23 11:00:42 GMT 2023","Thu Nov 23 11:00:48 GMT 2023","6194","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 23 11:00:56 GMT 2023","Thu Nov 23 11:01:00 GMT 2023","4550","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Thu Nov 23 11:00:48 GMT 2023","Thu Nov 23 11:00:54 GMT 2023","5987","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Thu Nov 23 11:01:19 GMT 2023","Thu Nov 23 11:01:26 GMT 2023","7192","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Nov 23 11:01:57 GMT 2023","Thu Nov 23 11:02:03 GMT 2023","6194","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Thu Nov 23 11:00:35 GMT 2023","Thu Nov 23 11:00:42 GMT 2023","6620","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Nov 23 11:01:51 GMT 2023","Thu Nov 23 11:01:57 GMT 2023","6314","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Thu Nov 23 11:02:09 GMT 2023","Thu Nov 23 11:02:16 GMT 2023","6533","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Thu Nov 23 11:01:26 GMT 2023","Thu Nov 23 11:01:33 GMT 2023","6425","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Thu Nov 23 11:02:16 GMT 2023","Thu Nov 23 11:02:22 GMT 2023","6282","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
