"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 08 10:42:01 GMT 2024","Mon Jan 08 10:42:07 GMT 2024","5936","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Mon Jan 08 10:42:07 GMT 2024","Mon Jan 08 10:42:14 GMT 2024","7185","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Mon Jan 08 10:41:32 GMT 2024","Mon Jan 08 10:41:41 GMT 2024","8370","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Jan 08 10:42:20 GMT 2024","Mon Jan 08 10:42:28 GMT 2024","7157","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Mon Jan 08 10:40:14 GMT 2024","Mon Jan 08 10:40:24 GMT 2024","9809","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Jan 08 10:42:28 GMT 2024","Mon Jan 08 10:42:35 GMT 2024","7010","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Mon Jan 08 10:41:19 GMT 2024","Mon Jan 08 10:41:32 GMT 2024","13234","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Jan 08 10:42:42 GMT 2024","Mon Jan 08 10:42:48 GMT 2024","6232","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Mon Jan 08 10:41:54 GMT 2024","Mon Jan 08 10:42:01 GMT 2024","6810","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Mon Jan 08 10:42:50 GMT 2024","Mon Jan 08 10:42:58 GMT 2024","8780","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 08 10:40:51 GMT 2024","Mon Jan 08 10:40:55 GMT 2024","3307","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Jan 08 10:40:45 GMT 2024","Mon Jan 08 10:40:51 GMT 2024","5855","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Jan 08 10:41:45 GMT 2024","Mon Jan 08 10:41:54 GMT 2024","9589","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Mon Jan 08 10:42:35 GMT 2024","Mon Jan 08 10:42:42 GMT 2024","6962","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Mon Jan 08 10:40:37 GMT 2024","Mon Jan 08 10:40:44 GMT 2024","6517","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Jan 08 10:41:41 GMT 2024","Mon Jan 08 10:41:43 GMT 2024","2606","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Jan 08 10:40:24 GMT 2024","Mon Jan 08 10:40:31 GMT 2024","7122","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Jan 08 10:40:31 GMT 2024","Mon Jan 08 10:40:37 GMT 2024","6402","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Jan 08 10:42:14 GMT 2024","Mon Jan 08 10:42:20 GMT 2024","6059","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
