"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 26 10:11:39 GMT 2023","Thu Oct 26 10:11:48 GMT 2023","9114","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Oct 26 10:11:48 GMT 2023","Thu Oct 26 10:11:52 GMT 2023","4144","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Thu Oct 26 10:12:41 GMT 2023","Thu Oct 26 10:12:48 GMT 2023","7464","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Thu Oct 26 10:12:12 GMT 2023","Thu Oct 26 10:12:19 GMT 2023","7199","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Thu Oct 26 10:10:16 GMT 2023","Thu Oct 26 10:10:23 GMT 2023","7157","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Oct 26 10:13:05 GMT 2023","Thu Oct 26 10:13:18 GMT 2023","12643","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Oct 26 10:10:05 GMT 2023","Thu Oct 26 10:10:16 GMT 2023","11151","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Oct 26 10:12:55 GMT 2023","Thu Oct 26 10:13:02 GMT 2023","7341","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Thu Oct 26 10:12:26 GMT 2023","Thu Oct 26 10:12:33 GMT 2023","7417","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Thu Oct 26 10:12:48 GMT 2023","Thu Oct 26 10:12:55 GMT 2023","6978","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Thu Oct 26 10:12:05 GMT 2023","Thu Oct 26 10:12:12 GMT 2023","7311","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Thu Oct 26 10:10:23 GMT 2023","Thu Oct 26 10:10:30 GMT 2023","6855","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Thu Oct 26 10:11:55 GMT 2023","Thu Oct 26 10:12:05 GMT 2023","10032","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Thu Oct 26 10:12:33 GMT 2023","Thu Oct 26 10:12:41 GMT 2023","7302","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Thu Oct 26 10:10:39 GMT 2023","Thu Oct 26 10:10:46 GMT 2023","6673","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Thu Oct 26 10:10:30 GMT 2023","Thu Oct 26 10:10:37 GMT 2023","6860","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Oct 26 10:10:46 GMT 2023","Thu Oct 26 10:10:51 GMT 2023","4661","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Thu Oct 26 10:11:22 GMT 2023","Thu Oct 26 10:11:38 GMT 2023","16123","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Oct 26 10:12:19 GMT 2023","Thu Oct 26 10:12:26 GMT 2023","6608","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
