"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 01 10:37:38 GMT 2023","Wed Nov 01 10:37:54 GMT 2023","16030","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Nov 01 10:36:58 GMT 2023","Wed Nov 01 10:37:05 GMT 2023","6785","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Wed Nov 01 10:39:02 GMT 2023","Wed Nov 01 10:39:09 GMT 2023","6975","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Wed Nov 01 10:38:55 GMT 2023","Wed Nov 01 10:39:02 GMT 2023","6774","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Wed Nov 01 10:39:09 GMT 2023","Wed Nov 01 10:39:16 GMT 2023","7241","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Nov 01 10:38:10 GMT 2023","Wed Nov 01 10:38:20 GMT 2023","10128","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Wed Nov 01 10:37:05 GMT 2023","Wed Nov 01 10:37:09 GMT 2023","4004","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Wed Nov 01 10:36:48 GMT 2023","Wed Nov 01 10:36:56 GMT 2023","7378","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Nov 01 10:38:03 GMT 2023","Wed Nov 01 10:38:07 GMT 2023","3837","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Nov 01 10:38:20 GMT 2023","Wed Nov 01 10:38:28 GMT 2023","7929","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Wed Nov 01 10:38:28 GMT 2023","Wed Nov 01 10:38:34 GMT 2023","6607","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Wed Nov 01 10:36:34 GMT 2023","Wed Nov 01 10:36:41 GMT 2023","7185","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Nov 01 10:36:23 GMT 2023","Wed Nov 01 10:36:34 GMT 2023","10688","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Nov 01 10:36:41 GMT 2023","Wed Nov 01 10:36:48 GMT 2023","7009","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Wed Nov 01 10:38:41 GMT 2023","Wed Nov 01 10:38:48 GMT 2023","6735","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Wed Nov 01 10:37:54 GMT 2023","Wed Nov 01 10:38:03 GMT 2023","8960","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Nov 01 10:39:19 GMT 2023","Wed Nov 01 10:39:30 GMT 2023","11481","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Wed Nov 01 10:38:34 GMT 2023","Wed Nov 01 10:38:41 GMT 2023","6665","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Wed Nov 01 10:38:48 GMT 2023","Wed Nov 01 10:38:55 GMT 2023","6958","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
