"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 08 10:55:51 GMT 2024","Mon Jan 08 10:55:58 GMT 2024","6505","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Jan 08 10:56:49 GMT 2024","Mon Jan 08 10:56:58 GMT 2024","8843","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Jan 08 10:57:24 GMT 2024","Mon Jan 08 10:57:30 GMT 2024","6327","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Mon Jan 08 10:57:49 GMT 2024","Mon Jan 08 10:57:56 GMT 2024","7138","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Mon Jan 08 10:57:03 GMT 2024","Mon Jan 08 10:57:11 GMT 2024","7987","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Mon Jan 08 10:58:05 GMT 2024","Mon Jan 08 10:58:12 GMT 2024","7781","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 08 10:56:58 GMT 2024","Mon Jan 08 10:57:01 GMT 2024","3080","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Jan 08 10:56:11 GMT 2024","Mon Jan 08 10:56:14 GMT 2024","3353","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Mon Jan 08 10:57:43 GMT 2024","Mon Jan 08 10:57:49 GMT 2024","6492","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Mon Jan 08 10:57:11 GMT 2024","Mon Jan 08 10:57:17 GMT 2024","6405","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Mon Jan 08 10:57:30 GMT 2024","Mon Jan 08 10:57:36 GMT 2024","6348","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Mon Jan 08 10:56:38 GMT 2024","Mon Jan 08 10:56:49 GMT 2024","11619","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Jan 08 10:57:56 GMT 2024","Mon Jan 08 10:58:03 GMT 2024","6386","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Mon Jan 08 10:55:36 GMT 2024","Mon Jan 08 10:55:44 GMT 2024","7791","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Jan 08 10:55:44 GMT 2024","Mon Jan 08 10:55:51 GMT 2024","7069","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Jan 08 10:55:58 GMT 2024","Mon Jan 08 10:56:04 GMT 2024","6541","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Jan 08 10:57:17 GMT 2024","Mon Jan 08 10:57:24 GMT 2024","6360","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Mon Jan 08 10:56:06 GMT 2024","Mon Jan 08 10:56:11 GMT 2024","4704","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Jan 08 10:57:36 GMT 2024","Mon Jan 08 10:57:43 GMT 2024","6336","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
