"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 31 10:50:10 GMT 2024","Wed Jan 31 10:50:17 GMT 2024","7062","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Jan 31 10:51:24 GMT 2024","Wed Jan 31 10:51:27 GMT 2024","2969","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Jan 31 10:51:15 GMT 2024","Wed Jan 31 10:51:24 GMT 2024","8746","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Jan 31 10:51:03 GMT 2024","Wed Jan 31 10:51:15 GMT 2024","11935","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Jan 31 10:51:37 GMT 2024","Wed Jan 31 10:51:43 GMT 2024","6456","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Wed Jan 31 10:52:19 GMT 2024","Wed Jan 31 10:52:26 GMT 2024","7067","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Wed Jan 31 10:52:26 GMT 2024","Wed Jan 31 10:52:32 GMT 2024","6383","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Jan 31 10:52:12 GMT 2024","Wed Jan 31 10:52:19 GMT 2024","6705","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Wed Jan 31 10:51:43 GMT 2024","Wed Jan 31 10:51:53 GMT 2024","9760","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Wed Jan 31 10:51:53 GMT 2024","Wed Jan 31 10:52:00 GMT 2024","7052","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Wed Jan 31 10:50:24 GMT 2024","Wed Jan 31 10:50:31 GMT 2024","6779","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Wed Jan 31 10:52:00 GMT 2024","Wed Jan 31 10:52:06 GMT 2024","6105","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Wed Jan 31 10:50:02 GMT 2024","Wed Jan 31 10:50:10 GMT 2024","8183","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Jan 31 10:52:34 GMT 2024","Wed Jan 31 10:52:42 GMT 2024","7563","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Jan 31 10:50:32 GMT 2024","Wed Jan 31 10:50:37 GMT 2024","4550","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Wed Jan 31 10:51:29 GMT 2024","Wed Jan 31 10:51:37 GMT 2024","7851","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Wed Jan 31 10:50:37 GMT 2024","Wed Jan 31 10:50:40 GMT 2024","3223","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Wed Jan 31 10:52:06 GMT 2024","Wed Jan 31 10:52:12 GMT 2024","5882","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Wed Jan 31 10:50:17 GMT 2024","Wed Jan 31 10:50:24 GMT 2024","6487","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
