"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 31 10:54:56 GMT 2023","Tue Oct 31 10:55:03 GMT 2023","6831","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Tue Oct 31 10:57:13 GMT 2023","Tue Oct 31 10:57:21 GMT 2023","7959","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Tue Oct 31 10:56:21 GMT 2023","Tue Oct 31 10:56:28 GMT 2023","6956","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Tue Oct 31 10:55:53 GMT 2023","Tue Oct 31 10:56:04 GMT 2023","10630","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Tue Oct 31 10:57:24 GMT 2023","Tue Oct 31 10:57:37 GMT 2023","12696","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Oct 31 10:55:03 GMT 2023","Tue Oct 31 10:55:08 GMT 2023","4411","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Tue Oct 31 10:54:29 GMT 2023","Tue Oct 31 10:54:37 GMT 2023","8068","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Tue Oct 31 10:56:04 GMT 2023","Tue Oct 31 10:56:09 GMT 2023","4833","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Tue Oct 31 10:56:43 GMT 2023","Tue Oct 31 10:56:51 GMT 2023","7767","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Tue Oct 31 10:56:12 GMT 2023","Tue Oct 31 10:56:21 GMT 2023","8998","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Tue Oct 31 10:55:39 GMT 2023","Tue Oct 31 10:55:53 GMT 2023","14528","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Tue Oct 31 10:54:19 GMT 2023","Tue Oct 31 10:54:29 GMT 2023","10217","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Oct 31 10:54:45 GMT 2023","Tue Oct 31 10:54:53 GMT 2023","8127","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Tue Oct 31 10:56:51 GMT 2023","Tue Oct 31 10:56:58 GMT 2023","7327","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Tue Oct 31 10:56:28 GMT 2023","Tue Oct 31 10:56:35 GMT 2023","7129","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Tue Oct 31 10:57:05 GMT 2023","Tue Oct 31 10:57:13 GMT 2023","7956","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Tue Oct 31 10:56:35 GMT 2023","Tue Oct 31 10:56:43 GMT 2023","7262","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Tue Oct 31 10:56:58 GMT 2023","Tue Oct 31 10:57:05 GMT 2023","7469","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Tue Oct 31 10:54:37 GMT 2023","Tue Oct 31 10:54:45 GMT 2023","8037","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
