"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jan 30 11:00:25 GMT 2024","Tue Jan 30 11:00:34 GMT 2024","9437","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Tue Jan 30 10:59:02 GMT 2024","Tue Jan 30 10:59:09 GMT 2024","7014","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Tue Jan 30 11:00:41 GMT 2024","Tue Jan 30 11:00:48 GMT 2024","6967","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Tue Jan 30 11:01:23 GMT 2024","Tue Jan 30 11:01:30 GMT 2024","7669","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Tue Jan 30 11:00:34 GMT 2024","Tue Jan 30 11:00:41 GMT 2024","6762","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Tue Jan 30 11:01:09 GMT 2024","Tue Jan 30 11:01:16 GMT 2024","7220","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Tue Jan 30 10:59:09 GMT 2024","Tue Jan 30 10:59:16 GMT 2024","6734","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Jan 30 11:00:20 GMT 2024","Tue Jan 30 11:00:23 GMT 2024","3136","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Tue Jan 30 10:59:58 GMT 2024","Tue Jan 30 11:00:11 GMT 2024","12933","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Tue Jan 30 11:01:02 GMT 2024","Tue Jan 30 11:01:09 GMT 2024","7233","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Tue Jan 30 11:01:16 GMT 2024","Tue Jan 30 11:01:23 GMT 2024","6538","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Tue Jan 30 10:59:16 GMT 2024","Tue Jan 30 10:59:23 GMT 2024","6809","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Tue Jan 30 11:00:55 GMT 2024","Tue Jan 30 11:01:02 GMT 2024","6439","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Tue Jan 30 11:01:32 GMT 2024","Tue Jan 30 11:01:41 GMT 2024","9348","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Jan 30 10:58:52 GMT 2024","Tue Jan 30 10:59:02 GMT 2024","9931","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Jan 30 10:59:24 GMT 2024","Tue Jan 30 10:59:30 GMT 2024","5919","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Tue Jan 30 10:59:30 GMT 2024","Tue Jan 30 10:59:33 GMT 2024","3270","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Tue Jan 30 11:00:48 GMT 2024","Tue Jan 30 11:00:55 GMT 2024","6800","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Tue Jan 30 11:00:11 GMT 2024","Tue Jan 30 11:00:20 GMT 2024","8808","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
