"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 02 10:30:06 GMT 2023","Thu Nov 02 10:30:12 GMT 2023","6156","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Thu Nov 02 10:31:00 GMT 2023","Thu Nov 02 10:31:09 GMT 2023","8662","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Nov 02 10:28:48 GMT 2023","Thu Nov 02 10:28:55 GMT 2023","6553","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Nov 02 10:28:57 GMT 2023","Thu Nov 02 10:29:02 GMT 2023","4983","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Thu Nov 02 10:30:12 GMT 2023","Thu Nov 02 10:30:19 GMT 2023","6379","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Thu Nov 02 10:30:19 GMT 2023","Thu Nov 02 10:30:25 GMT 2023","6202","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Thu Nov 02 10:30:45 GMT 2023","Thu Nov 02 10:30:52 GMT 2023","6437","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Thu Nov 02 10:30:32 GMT 2023","Thu Nov 02 10:30:39 GMT 2023","6427","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Thu Nov 02 10:28:41 GMT 2023","Thu Nov 02 10:28:48 GMT 2023","7033","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Thu Nov 02 10:30:39 GMT 2023","Thu Nov 02 10:30:45 GMT 2023","6460","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Thu Nov 02 10:28:34 GMT 2023","Thu Nov 02 10:28:41 GMT 2023","6848","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Nov 02 10:30:52 GMT 2023","Thu Nov 02 10:30:58 GMT 2023","6355","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Thu Nov 02 10:29:02 GMT 2023","Thu Nov 02 10:29:05 GMT 2023","3604","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Thu Nov 02 10:29:31 GMT 2023","Thu Nov 02 10:29:43 GMT 2023","11863","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 02 10:29:52 GMT 2023","Thu Nov 02 10:29:56 GMT 2023","3806","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Thu Nov 02 10:29:43 GMT 2023","Thu Nov 02 10:29:52 GMT 2023","8850","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 02 10:28:25 GMT 2023","Thu Nov 02 10:28:34 GMT 2023","8689","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Nov 02 10:29:58 GMT 2023","Thu Nov 02 10:30:06 GMT 2023","7930","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Thu Nov 02 10:30:25 GMT 2023","Thu Nov 02 10:30:32 GMT 2023","7230","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
