"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 23 10:54:05 GMT 2023","Mon Oct 23 10:54:11 GMT 2023","6164","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Mon Oct 23 10:52:42 GMT 2023","Mon Oct 23 10:52:48 GMT 2023","6234","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Oct 23 10:52:36 GMT 2023","Mon Oct 23 10:52:42 GMT 2023","6499","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Oct 23 10:54:49 GMT 2023","Mon Oct 23 10:54:55 GMT 2023","6189","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Mon Oct 23 10:54:36 GMT 2023","Mon Oct 23 10:54:42 GMT 2023","6204","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Mon Oct 23 10:54:57 GMT 2023","Mon Oct 23 10:55:05 GMT 2023","7873","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Mon Oct 23 10:54:18 GMT 2023","Mon Oct 23 10:54:24 GMT 2023","6010","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Mon Oct 23 10:54:12 GMT 2023","Mon Oct 23 10:54:17 GMT 2023","5996","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Mon Oct 23 10:52:48 GMT 2023","Mon Oct 23 10:52:55 GMT 2023","6432","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Oct 23 10:53:32 GMT 2023","Mon Oct 23 10:53:43 GMT 2023","11537","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Oct 23 10:53:43 GMT 2023","Mon Oct 23 10:53:52 GMT 2023","8534","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Oct 23 10:52:27 GMT 2023","Mon Oct 23 10:52:35 GMT 2023","8463","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Oct 23 10:54:42 GMT 2023","Mon Oct 23 10:54:49 GMT 2023","6241","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Mon Oct 23 10:54:30 GMT 2023","Mon Oct 23 10:54:36 GMT 2023","6465","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Mon Oct 23 10:54:24 GMT 2023","Mon Oct 23 10:54:30 GMT 2023","6018","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Mon Oct 23 10:53:01 GMT 2023","Mon Oct 23 10:53:05 GMT 2023","3594","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Oct 23 10:53:52 GMT 2023","Mon Oct 23 10:53:55 GMT 2023","3649","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Oct 23 10:52:57 GMT 2023","Mon Oct 23 10:53:01 GMT 2023","4500","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Oct 23 10:53:58 GMT 2023","Mon Oct 23 10:54:05 GMT 2023","7669","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
