"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 10 10:29:32 GMT 2024","Wed Jan 10 10:29:40 GMT 2024","7981","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Jan 10 10:31:50 GMT 2024","Wed Jan 10 10:31:57 GMT 2024","6588","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Wed Jan 10 10:30:44 GMT 2024","Wed Jan 10 10:30:53 GMT 2024","8760","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Jan 10 10:31:58 GMT 2024","Wed Jan 10 10:32:05 GMT 2024","7056","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Wed Jan 10 10:31:12 GMT 2024","Wed Jan 10 10:31:18 GMT 2024","6328","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Wed Jan 10 10:31:25 GMT 2024","Wed Jan 10 10:31:31 GMT 2024","5883","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Wed Jan 10 10:31:06 GMT 2024","Wed Jan 10 10:31:12 GMT 2024","6154","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Wed Jan 10 10:30:53 GMT 2024","Wed Jan 10 10:30:56 GMT 2024","3147","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Jan 10 10:31:37 GMT 2024","Wed Jan 10 10:31:44 GMT 2024","6475","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Wed Jan 10 10:29:46 GMT 2024","Wed Jan 10 10:29:53 GMT 2024","6774","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Wed Jan 10 10:31:44 GMT 2024","Wed Jan 10 10:31:50 GMT 2024","6430","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Wed Jan 10 10:29:53 GMT 2024","Wed Jan 10 10:30:00 GMT 2024","7040","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Jan 10 10:30:32 GMT 2024","Wed Jan 10 10:30:44 GMT 2024","11290","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Jan 10 10:31:31 GMT 2024","Wed Jan 10 10:31:37 GMT 2024","6369","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Wed Jan 10 10:31:18 GMT 2024","Wed Jan 10 10:31:25 GMT 2024","6478","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Wed Jan 10 10:30:02 GMT 2024","Wed Jan 10 10:30:06 GMT 2024","4261","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Wed Jan 10 10:30:06 GMT 2024","Wed Jan 10 10:30:09 GMT 2024","3289","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Wed Jan 10 10:29:40 GMT 2024","Wed Jan 10 10:29:46 GMT 2024","6810","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Jan 10 10:30:57 GMT 2024","Wed Jan 10 10:31:06 GMT 2024","8510","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
