"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 27 11:07:26 GMT 2023","Mon Nov 27 11:07:33 GMT 2023","6913","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Nov 27 11:07:18 GMT 2023","Mon Nov 27 11:07:26 GMT 2023","7900","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Nov 27 11:07:54 GMT 2023","Mon Nov 27 11:07:56 GMT 2023","2503","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Nov 27 11:07:33 GMT 2023","Mon Nov 27 11:07:40 GMT 2023","6819","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Nov 27 11:08:57 GMT 2023","Mon Nov 27 11:09:03 GMT 2023","5813","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Mon Nov 27 11:09:10 GMT 2023","Mon Nov 27 11:09:16 GMT 2023","5870","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Mon Nov 27 11:08:21 GMT 2023","Mon Nov 27 11:08:27 GMT 2023","6301","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Nov 27 11:08:46 GMT 2023","Mon Nov 27 11:08:52 GMT 2023","5841","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Mon Nov 27 11:08:13 GMT 2023","Mon Nov 27 11:08:21 GMT 2023","7694","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Nov 27 11:08:52 GMT 2023","Mon Nov 27 11:08:57 GMT 2023","5713","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Mon Nov 27 11:09:03 GMT 2023","Mon Nov 27 11:09:10 GMT 2023","6332","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Mon Nov 27 11:08:27 GMT 2023","Mon Nov 27 11:08:30 GMT 2023","2541","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Mon Nov 27 11:07:40 GMT 2023","Mon Nov 27 11:07:47 GMT 2023","6451","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Nov 27 11:08:39 GMT 2023","Mon Nov 27 11:08:46 GMT 2023","6548","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Mon Nov 27 11:09:16 GMT 2023","Mon Nov 27 11:09:21 GMT 2023","5892","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Mon Nov 27 11:07:48 GMT 2023","Mon Nov 27 11:07:54 GMT 2023","5542","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Nov 27 11:08:31 GMT 2023","Mon Nov 27 11:08:39 GMT 2023","7842","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Mon Nov 27 11:09:21 GMT 2023","Mon Nov 27 11:09:28 GMT 2023","6358","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Mon Nov 27 11:09:29 GMT 2023","Mon Nov 27 11:09:37 GMT 2023","7273","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
