"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 29 10:36:37 GMT 2024","Mon Jan 29 10:36:44 GMT 2024","6729","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Mon Jan 29 10:36:30 GMT 2024","Mon Jan 29 10:36:37 GMT 2024","7815","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Mon Jan 29 10:36:16 GMT 2024","Mon Jan 29 10:36:25 GMT 2024","8949","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Jan 29 10:37:17 GMT 2024","Mon Jan 29 10:37:24 GMT 2024","6577","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Mon Jan 29 10:36:44 GMT 2024","Mon Jan 29 10:36:51 GMT 2024","7040","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Mon Jan 29 10:35:32 GMT 2024","Mon Jan 29 10:35:36 GMT 2024","4584","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Mon Jan 29 10:35:10 GMT 2024","Mon Jan 29 10:35:17 GMT 2024","6860","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Jan 29 10:37:24 GMT 2024","Mon Jan 29 10:37:30 GMT 2024","6480","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Mon Jan 29 10:36:58 GMT 2024","Mon Jan 29 10:37:04 GMT 2024","6366","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Mon Jan 29 10:35:37 GMT 2024","Mon Jan 29 10:35:40 GMT 2024","3311","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Jan 29 10:35:02 GMT 2024","Mon Jan 29 10:35:10 GMT 2024","8282","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Jan 29 10:37:32 GMT 2024","Mon Jan 29 10:37:40 GMT 2024","7826","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 29 10:35:17 GMT 2024","Mon Jan 29 10:35:24 GMT 2024","6532","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Jan 29 10:36:04 GMT 2024","Mon Jan 29 10:36:16 GMT 2024","11869","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Jan 29 10:37:04 GMT 2024","Mon Jan 29 10:37:10 GMT 2024","6439","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Mon Jan 29 10:36:51 GMT 2024","Mon Jan 29 10:36:58 GMT 2024","6262","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Mon Jan 29 10:36:25 GMT 2024","Mon Jan 29 10:36:28 GMT 2024","3130","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Jan 29 10:37:10 GMT 2024","Mon Jan 29 10:37:17 GMT 2024","6452","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Mon Jan 29 10:35:24 GMT 2024","Mon Jan 29 10:35:30 GMT 2024","6671","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
