"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Nov 03 10:11:49 GMT 2023","Fri Nov 03 10:11:55 GMT 2023","5629","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Fri Nov 03 10:12:19 GMT 2023","Fri Nov 03 10:12:26 GMT 2023","6758","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Fri Nov 03 10:12:32 GMT 2023","Fri Nov 03 10:12:38 GMT 2023","6126","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Fri Nov 03 10:11:55 GMT 2023","Fri Nov 03 10:12:01 GMT 2023","5854","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Fri Nov 03 10:11:31 GMT 2023","Fri Nov 03 10:11:38 GMT 2023","7475","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Nov 03 10:12:07 GMT 2023","Fri Nov 03 10:12:13 GMT 2023","5859","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Fri Nov 03 10:12:26 GMT 2023","Fri Nov 03 10:12:32 GMT 2023","6268","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Fri Nov 03 10:12:01 GMT 2023","Fri Nov 03 10:12:07 GMT 2023","5917","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Fri Nov 03 10:10:34 GMT 2023","Fri Nov 03 10:10:41 GMT 2023","6545","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Nov 03 10:12:40 GMT 2023","Fri Nov 03 10:12:46 GMT 2023","6226","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Nov 03 10:11:21 GMT 2023","Fri Nov 03 10:11:31 GMT 2023","10330","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Nov 03 10:10:41 GMT 2023","Fri Nov 03 10:10:47 GMT 2023","6015","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Nov 03 10:10:27 GMT 2023","Fri Nov 03 10:10:34 GMT 2023","7299","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Nov 03 10:12:13 GMT 2023","Fri Nov 03 10:12:19 GMT 2023","6551","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Fri Nov 03 10:10:58 GMT 2023","Fri Nov 03 10:11:01 GMT 2023","2485","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Fri Nov 03 10:11:38 GMT 2023","Fri Nov 03 10:11:41 GMT 2023","2462","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Nov 03 10:10:47 GMT 2023","Fri Nov 03 10:10:53 GMT 2023","5977","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Fri Nov 03 10:11:43 GMT 2023","Fri Nov 03 10:11:49 GMT 2023","6702","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Fri Nov 03 10:10:54 GMT 2023","Fri Nov 03 10:10:58 GMT 2023","3605","","Validação da home principal","","","","Deve validar o banner do portal",""
