"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 26 10:39:30 GMT 2024","Fri Jan 26 10:39:37 GMT 2024","6666","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Fri Jan 26 10:38:39 GMT 2024","Fri Jan 26 10:38:48 GMT 2024","8855","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Jan 26 10:38:26 GMT 2024","Fri Jan 26 10:38:39 GMT 2024","13597","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Fri Jan 26 10:39:37 GMT 2024","Fri Jan 26 10:39:44 GMT 2024","6670","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Fri Jan 26 10:39:24 GMT 2024","Fri Jan 26 10:39:30 GMT 2024","6611","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Fri Jan 26 10:37:57 GMT 2024","Fri Jan 26 10:38:01 GMT 2024","3317","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Fri Jan 26 10:39:59 GMT 2024","Fri Jan 26 10:40:09 GMT 2024","9952","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Jan 26 10:37:17 GMT 2024","Fri Jan 26 10:37:28 GMT 2024","10356","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Jan 26 10:39:50 GMT 2024","Fri Jan 26 10:39:57 GMT 2024","6732","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Fri Jan 26 10:39:03 GMT 2024","Fri Jan 26 10:39:10 GMT 2024","6750","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Fri Jan 26 10:37:51 GMT 2024","Fri Jan 26 10:37:57 GMT 2024","6205","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Fri Jan 26 10:39:44 GMT 2024","Fri Jan 26 10:39:50 GMT 2024","6502","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Fri Jan 26 10:37:43 GMT 2024","Fri Jan 26 10:37:50 GMT 2024","6851","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Jan 26 10:37:36 GMT 2024","Fri Jan 26 10:37:43 GMT 2024","7000","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Fri Jan 26 10:39:17 GMT 2024","Fri Jan 26 10:39:24 GMT 2024","6526","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Fri Jan 26 10:38:53 GMT 2024","Fri Jan 26 10:39:03 GMT 2024","9926","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Fri Jan 26 10:38:48 GMT 2024","Fri Jan 26 10:38:51 GMT 2024","3233","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Jan 26 10:37:28 GMT 2024","Fri Jan 26 10:37:36 GMT 2024","8280","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Jan 26 10:39:10 GMT 2024","Fri Jan 26 10:39:17 GMT 2024","7561","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
