"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Oct 24 10:30:44 GMT 2023","Tue Oct 24 10:30:51 GMT 2023","7125","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Tue Oct 24 10:30:35 GMT 2023","Tue Oct 24 10:30:44 GMT 2023","9147","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Tue Oct 24 10:31:26 GMT 2023","Tue Oct 24 10:31:34 GMT 2023","8107","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Tue Oct 24 10:29:14 GMT 2023","Tue Oct 24 10:29:21 GMT 2023","6513","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Tue Oct 24 10:30:07 GMT 2023","Tue Oct 24 10:30:21 GMT 2023","14159","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Tue Oct 24 10:31:34 GMT 2023","Tue Oct 24 10:31:41 GMT 2023","6947","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Tue Oct 24 10:28:58 GMT 2023","Tue Oct 24 10:29:07 GMT 2023","9813","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Tue Oct 24 10:30:21 GMT 2023","Tue Oct 24 10:30:29 GMT 2023","8548","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Tue Oct 24 10:30:58 GMT 2023","Tue Oct 24 10:31:05 GMT 2023","6770","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Tue Oct 24 10:31:19 GMT 2023","Tue Oct 24 10:31:26 GMT 2023","6926","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Tue Oct 24 10:29:21 GMT 2023","Tue Oct 24 10:29:28 GMT 2023","6910","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Tue Oct 24 10:31:12 GMT 2023","Tue Oct 24 10:31:19 GMT 2023","6882","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Tue Oct 24 10:31:05 GMT 2023","Tue Oct 24 10:31:12 GMT 2023","6923","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Tue Oct 24 10:29:30 GMT 2023","Tue Oct 24 10:29:36 GMT 2023","5646","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Tue Oct 24 10:30:51 GMT 2023","Tue Oct 24 10:30:58 GMT 2023","6791","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Tue Oct 24 10:29:36 GMT 2023","Tue Oct 24 10:29:39 GMT 2023","3623","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Tue Oct 24 10:29:07 GMT 2023","Tue Oct 24 10:29:14 GMT 2023","6854","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Tue Oct 24 10:31:43 GMT 2023","Tue Oct 24 10:31:53 GMT 2023","10203","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Tue Oct 24 10:30:29 GMT 2023","Tue Oct 24 10:30:33 GMT 2023","3358","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
