"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 10:57:46 GMT 2024","Mon Jan 15 10:57:49 GMT 2024","3339","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Jan 15 10:58:45 GMT 2024","Mon Jan 15 10:58:52 GMT 2024","6662","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Mon Jan 15 10:58:05 GMT 2024","Mon Jan 15 10:58:11 GMT 2024","5776","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Mon Jan 15 10:58:39 GMT 2024","Mon Jan 15 10:58:45 GMT 2024","6423","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Mon Jan 15 10:56:44 GMT 2024","Mon Jan 15 10:56:51 GMT 2024","6880","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Jan 15 10:58:11 GMT 2024","Mon Jan 15 10:58:18 GMT 2024","7402","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Mon Jan 15 10:57:37 GMT 2024","Mon Jan 15 10:57:46 GMT 2024","9069","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Jan 15 10:57:51 GMT 2024","Mon Jan 15 10:57:58 GMT 2024","7882","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Mon Jan 15 10:56:23 GMT 2024","Mon Jan 15 10:56:31 GMT 2024","7677","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Jan 15 10:57:25 GMT 2024","Mon Jan 15 10:57:36 GMT 2024","11159","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Jan 15 10:57:59 GMT 2024","Mon Jan 15 10:58:05 GMT 2024","6702","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Mon Jan 15 10:58:53 GMT 2024","Mon Jan 15 10:59:01 GMT 2024","7699","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 15 10:56:38 GMT 2024","Mon Jan 15 10:56:44 GMT 2024","6514","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Jan 15 10:58:25 GMT 2024","Mon Jan 15 10:58:32 GMT 2024","6982","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Mon Jan 15 10:56:57 GMT 2024","Mon Jan 15 10:57:01 GMT 2024","3444","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Jan 15 10:56:31 GMT 2024","Mon Jan 15 10:56:38 GMT 2024","7157","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Jan 15 10:56:53 GMT 2024","Mon Jan 15 10:56:57 GMT 2024","4469","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Jan 15 10:58:18 GMT 2024","Mon Jan 15 10:58:25 GMT 2024","6559","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Mon Jan 15 10:58:32 GMT 2024","Mon Jan 15 10:58:38 GMT 2024","6456","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
