"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 31 10:29:47 GMT 2024","Wed Jan 31 10:29:54 GMT 2024","6903","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Jan 31 10:28:54 GMT 2024","Wed Jan 31 10:29:01 GMT 2024","6637","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Wed Jan 31 10:29:33 GMT 2024","Wed Jan 31 10:29:40 GMT 2024","6868","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Wed Jan 31 10:29:01 GMT 2024","Wed Jan 31 10:29:08 GMT 2024","6439","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Wed Jan 31 10:29:19 GMT 2024","Wed Jan 31 10:29:26 GMT 2024","6962","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Wed Jan 31 10:28:40 GMT 2024","Wed Jan 31 10:28:43 GMT 2024","3125","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Jan 31 10:27:14 GMT 2024","Wed Jan 31 10:27:24 GMT 2024","9121","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Jan 31 10:28:32 GMT 2024","Wed Jan 31 10:28:40 GMT 2024","8570","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Jan 31 10:28:45 GMT 2024","Wed Jan 31 10:28:54 GMT 2024","9273","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Wed Jan 31 10:29:55 GMT 2024","Wed Jan 31 10:30:05 GMT 2024","9624","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Wed Jan 31 10:29:26 GMT 2024","Wed Jan 31 10:29:33 GMT 2024","6942","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Wed Jan 31 10:27:45 GMT 2024","Wed Jan 31 10:27:51 GMT 2024","5659","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Wed Jan 31 10:27:24 GMT 2024","Wed Jan 31 10:27:31 GMT 2024","6997","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Jan 31 10:27:51 GMT 2024","Wed Jan 31 10:27:54 GMT 2024","3185","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Wed Jan 31 10:28:19 GMT 2024","Wed Jan 31 10:28:32 GMT 2024","12859","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Jan 31 10:29:08 GMT 2024","Wed Jan 31 10:29:19 GMT 2024","11693","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Wed Jan 31 10:27:37 GMT 2024","Wed Jan 31 10:27:44 GMT 2024","6792","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Wed Jan 31 10:29:40 GMT 2024","Wed Jan 31 10:29:47 GMT 2024","6816","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Wed Jan 31 10:27:31 GMT 2024","Wed Jan 31 10:27:37 GMT 2024","6560","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
