"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 15 10:56:58 GMT 2023","Wed Nov 15 10:57:01 GMT 2023","3043","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Nov 15 10:57:40 GMT 2023","Wed Nov 15 10:57:46 GMT 2023","5894","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Wed Nov 15 10:57:22 GMT 2023","Wed Nov 15 10:57:28 GMT 2023","5806","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Wed Nov 15 10:57:03 GMT 2023","Wed Nov 15 10:57:10 GMT 2023","7939","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Wed Nov 15 10:56:51 GMT 2023","Wed Nov 15 10:56:58 GMT 2023","7169","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Wed Nov 15 10:57:28 GMT 2023","Wed Nov 15 10:57:34 GMT 2023","5992","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Wed Nov 15 10:56:24 GMT 2023","Wed Nov 15 10:56:27 GMT 2023","2797","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Wed Nov 15 10:56:43 GMT 2023","Wed Nov 15 10:56:51 GMT 2023","7467","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Nov 15 10:56:20 GMT 2023","Wed Nov 15 10:56:24 GMT 2023","4554","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Wed Nov 15 10:57:16 GMT 2023","Wed Nov 15 10:57:22 GMT 2023","5802","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Wed Nov 15 10:55:59 GMT 2023","Wed Nov 15 10:56:06 GMT 2023","6138","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Nov 15 10:56:06 GMT 2023","Wed Nov 15 10:56:12 GMT 2023","6577","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Nov 15 10:56:12 GMT 2023","Wed Nov 15 10:56:18 GMT 2023","5980","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Nov 15 10:55:52 GMT 2023","Wed Nov 15 10:55:59 GMT 2023","7771","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Nov 15 10:57:34 GMT 2023","Wed Nov 15 10:57:40 GMT 2023","5982","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Wed Nov 15 10:57:10 GMT 2023","Wed Nov 15 10:57:16 GMT 2023","5706","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Wed Nov 15 10:57:52 GMT 2023","Wed Nov 15 10:57:58 GMT 2023","6393","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Nov 15 10:57:46 GMT 2023","Wed Nov 15 10:57:52 GMT 2023","6033","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Wed Nov 15 10:58:00 GMT 2023","Wed Nov 15 10:58:06 GMT 2023","6408","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
