"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 04 10:31:56 GMT 2024","Thu Jan 04 10:32:04 GMT 2024","7806","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Thu Jan 04 10:31:21 GMT 2024","Thu Jan 04 10:31:28 GMT 2024","6409","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Thu Jan 04 10:31:28 GMT 2024","Thu Jan 04 10:31:34 GMT 2024","6428","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Thu Jan 04 10:29:37 GMT 2024","Thu Jan 04 10:29:45 GMT 2024","8114","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Thu Jan 04 10:29:45 GMT 2024","Thu Jan 04 10:29:52 GMT 2024","7272","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Jan 04 10:29:52 GMT 2024","Thu Jan 04 10:29:59 GMT 2024","6520","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Thu Jan 04 10:31:01 GMT 2024","Thu Jan 04 10:31:08 GMT 2024","6670","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Thu Jan 04 10:31:15 GMT 2024","Thu Jan 04 10:31:21 GMT 2024","6346","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Thu Jan 04 10:31:08 GMT 2024","Thu Jan 04 10:31:15 GMT 2024","6795","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Thu Jan 04 10:30:11 GMT 2024","Thu Jan 04 10:30:15 GMT 2024","3236","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Thu Jan 04 10:30:34 GMT 2024","Thu Jan 04 10:30:42 GMT 2024","7992","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Jan 04 10:30:07 GMT 2024","Thu Jan 04 10:30:11 GMT 2024","4528","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Thu Jan 04 10:30:42 GMT 2024","Thu Jan 04 10:30:49 GMT 2024","7287","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Thu Jan 04 10:31:48 GMT 2024","Thu Jan 04 10:31:54 GMT 2024","6305","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Thu Jan 04 10:31:41 GMT 2024","Thu Jan 04 10:31:48 GMT 2024","7077","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Thu Jan 04 10:29:59 GMT 2024","Thu Jan 04 10:30:05 GMT 2024","6519","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Thu Jan 04 10:31:34 GMT 2024","Thu Jan 04 10:31:41 GMT 2024","6464","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Thu Jan 04 10:30:49 GMT 2024","Thu Jan 04 10:30:52 GMT 2024","3141","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Thu Jan 04 10:30:54 GMT 2024","Thu Jan 04 10:31:01 GMT 2024","7666","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
