"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 13 10:38:55 GMT 2023","Wed Dec 13 10:39:02 GMT 2023","6581","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Wed Dec 13 10:40:17 GMT 2023","Wed Dec 13 10:40:24 GMT 2023","7203","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Wed Dec 13 10:41:04 GMT 2023","Wed Dec 13 10:41:11 GMT 2023","6524","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Dec 13 10:40:08 GMT 2023","Wed Dec 13 10:40:17 GMT 2023","9160","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Wed Dec 13 10:40:31 GMT 2023","Wed Dec 13 10:40:38 GMT 2023","6631","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Wed Dec 13 10:39:02 GMT 2023","Wed Dec 13 10:39:08 GMT 2023","6540","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Wed Dec 13 10:40:24 GMT 2023","Wed Dec 13 10:40:31 GMT 2023","6889","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Wed Dec 13 10:39:10 GMT 2023","Wed Dec 13 10:39:15 GMT 2023","5704","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Wed Dec 13 10:41:13 GMT 2023","Wed Dec 13 10:41:21 GMT 2023","8684","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Wed Dec 13 10:40:44 GMT 2023","Wed Dec 13 10:40:51 GMT 2023","6633","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Wed Dec 13 10:39:54 GMT 2023","Wed Dec 13 10:40:03 GMT 2023","8767","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Dec 13 10:39:42 GMT 2023","Wed Dec 13 10:39:54 GMT 2023","12283","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Dec 13 10:40:51 GMT 2023","Wed Dec 13 10:40:58 GMT 2023","6564","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Wed Dec 13 10:38:38 GMT 2023","Wed Dec 13 10:38:48 GMT 2023","9505","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Dec 13 10:40:03 GMT 2023","Wed Dec 13 10:40:06 GMT 2023","3044","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Dec 13 10:40:38 GMT 2023","Wed Dec 13 10:40:44 GMT 2023","6658","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Wed Dec 13 10:38:48 GMT 2023","Wed Dec 13 10:38:55 GMT 2023","6955","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Dec 13 10:39:15 GMT 2023","Wed Dec 13 10:39:19 GMT 2023","3176","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Wed Dec 13 10:40:58 GMT 2023","Wed Dec 13 10:41:04 GMT 2023","6634","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
