"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 03 10:59:46 GMT 2023","Fri Nov 03 10:59:52 GMT 2023","6101","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Nov 03 11:00:11 GMT 2023","Fri Nov 03 11:00:14 GMT 2023","2962","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Fri Nov 03 11:01:42 GMT 2023","Fri Nov 03 11:01:48 GMT 2023","6009","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Fri Nov 03 10:59:52 GMT 2023","Fri Nov 03 10:59:59 GMT 2023","6411","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Nov 03 10:59:38 GMT 2023","Fri Nov 03 10:59:46 GMT 2023","8073","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Nov 03 11:01:18 GMT 2023","Fri Nov 03 11:01:24 GMT 2023","5779","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Fri Nov 03 11:01:13 GMT 2023","Fri Nov 03 11:01:18 GMT 2023","5805","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Fri Nov 03 11:01:30 GMT 2023","Fri Nov 03 11:01:36 GMT 2023","6118","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Fri Nov 03 11:01:24 GMT 2023","Fri Nov 03 11:01:30 GMT 2023","5732","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Fri Nov 03 11:01:07 GMT 2023","Fri Nov 03 11:01:13 GMT 2023","5924","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Fri Nov 03 11:00:46 GMT 2023","Fri Nov 03 11:00:54 GMT 2023","7997","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Nov 03 11:01:56 GMT 2023","Fri Nov 03 11:02:03 GMT 2023","6526","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Nov 03 10:59:59 GMT 2023","Fri Nov 03 11:00:05 GMT 2023","6301","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Fri Nov 03 11:01:48 GMT 2023","Fri Nov 03 11:01:55 GMT 2023","6853","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Fri Nov 03 11:00:35 GMT 2023","Fri Nov 03 11:00:46 GMT 2023","11427","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Nov 03 11:00:54 GMT 2023","Fri Nov 03 11:00:57 GMT 2023","3002","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Nov 03 11:00:59 GMT 2023","Fri Nov 03 11:01:07 GMT 2023","7857","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Fri Nov 03 11:01:36 GMT 2023","Fri Nov 03 11:01:42 GMT 2023","5928","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Fri Nov 03 11:00:07 GMT 2023","Fri Nov 03 11:00:11 GMT 2023","4019","","Validação da home principal","","","","Deve validar o banner do portal",""
