"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 12 10:11:05 GMT 2024","Fri Jan 12 10:11:09 GMT 2024","4477","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Fri Jan 12 10:12:46 GMT 2024","Fri Jan 12 10:12:53 GMT 2024","6502","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Fri Jan 12 10:10:32 GMT 2024","Fri Jan 12 10:10:40 GMT 2024","7624","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Jan 12 10:12:08 GMT 2024","Fri Jan 12 10:12:14 GMT 2024","6632","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Fri Jan 12 10:12:33 GMT 2024","Fri Jan 12 10:12:40 GMT 2024","6368","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Fri Jan 12 10:12:40 GMT 2024","Fri Jan 12 10:12:46 GMT 2024","6447","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Fri Jan 12 10:12:14 GMT 2024","Fri Jan 12 10:12:21 GMT 2024","6317","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Fri Jan 12 10:12:53 GMT 2024","Fri Jan 12 10:12:59 GMT 2024","6458","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Fri Jan 12 10:11:36 GMT 2024","Fri Jan 12 10:11:47 GMT 2024","10978","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Fri Jan 12 10:12:00 GMT 2024","Fri Jan 12 10:12:08 GMT 2024","7502","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Fri Jan 12 10:10:56 GMT 2024","Fri Jan 12 10:11:03 GMT 2024","6698","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Fri Jan 12 10:12:21 GMT 2024","Fri Jan 12 10:12:27 GMT 2024","6385","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Fri Jan 12 10:10:40 GMT 2024","Fri Jan 12 10:10:47 GMT 2024","6723","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Jan 12 10:13:01 GMT 2024","Fri Jan 12 10:13:08 GMT 2024","7367","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Fri Jan 12 10:11:56 GMT 2024","Fri Jan 12 10:11:59 GMT 2024","3112","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Fri Jan 12 10:10:47 GMT 2024","Fri Jan 12 10:10:56 GMT 2024","9589","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Fri Jan 12 10:12:27 GMT 2024","Fri Jan 12 10:12:33 GMT 2024","6253","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Fri Jan 12 10:11:47 GMT 2024","Fri Jan 12 10:11:56 GMT 2024","8459","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Jan 12 10:11:09 GMT 2024","Fri Jan 12 10:11:12 GMT 2024","3196","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
