"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 10:58:31 GMT 2024","Mon Jan 29 10:58:36 GMT 2024","4941","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Jan 29 11:00:24 GMT 2024","Mon Jan 29 11:00:31 GMT 2024","6574","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Mon Jan 29 10:59:16 GMT 2024","Mon Jan 29 10:59:24 GMT 2024","8649","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Mon Jan 29 10:58:36 GMT 2024","Mon Jan 29 10:58:39 GMT 2024","3570","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Jan 29 10:58:16 GMT 2024","Mon Jan 29 10:58:23 GMT 2024","6601","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Jan 29 10:58:00 GMT 2024","Mon Jan 29 10:58:09 GMT 2024","8514","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Jan 29 10:59:29 GMT 2024","Mon Jan 29 10:59:37 GMT 2024","7797","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Mon Jan 29 10:59:57 GMT 2024","Mon Jan 29 11:00:04 GMT 2024","6819","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Mon Jan 29 11:00:32 GMT 2024","Mon Jan 29 11:00:40 GMT 2024","8038","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 29 10:59:04 GMT 2024","Mon Jan 29 10:59:16 GMT 2024","11605","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Jan 29 11:00:17 GMT 2024","Mon Jan 29 11:00:24 GMT 2024","6850","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Mon Jan 29 11:00:04 GMT 2024","Mon Jan 29 11:00:10 GMT 2024","6455","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Mon Jan 29 10:59:43 GMT 2024","Mon Jan 29 10:59:49 GMT 2024","5825","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Mon Jan 29 10:58:23 GMT 2024","Mon Jan 29 10:58:29 GMT 2024","6703","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Jan 29 11:00:10 GMT 2024","Mon Jan 29 11:00:17 GMT 2024","6730","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Mon Jan 29 10:59:24 GMT 2024","Mon Jan 29 10:59:28 GMT 2024","3243","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Jan 29 10:59:49 GMT 2024","Mon Jan 29 10:59:57 GMT 2024","7806","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Mon Jan 29 10:59:37 GMT 2024","Mon Jan 29 10:59:43 GMT 2024","6535","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Mon Jan 29 10:58:09 GMT 2024","Mon Jan 29 10:58:16 GMT 2024","7183","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
