"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 17 10:31:40 GMT 2024","Wed Jan 17 10:31:46 GMT 2024","6681","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Wed Jan 17 10:30:06 GMT 2024","Wed Jan 17 10:30:14 GMT 2024","7812","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Jan 17 10:31:19 GMT 2024","Wed Jan 17 10:31:28 GMT 2024","8826","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Jan 17 10:30:21 GMT 2024","Wed Jan 17 10:30:28 GMT 2024","6659","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Wed Jan 17 10:30:28 GMT 2024","Wed Jan 17 10:30:35 GMT 2024","6654","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Wed Jan 17 10:32:25 GMT 2024","Wed Jan 17 10:32:32 GMT 2024","6542","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Jan 17 10:32:19 GMT 2024","Wed Jan 17 10:32:25 GMT 2024","6423","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Wed Jan 17 10:32:05 GMT 2024","Wed Jan 17 10:32:12 GMT 2024","6908","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Wed Jan 17 10:31:28 GMT 2024","Wed Jan 17 10:31:31 GMT 2024","3075","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Jan 17 10:32:12 GMT 2024","Wed Jan 17 10:32:19 GMT 2024","6402","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Wed Jan 17 10:31:32 GMT 2024","Wed Jan 17 10:31:40 GMT 2024","7380","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Wed Jan 17 10:31:08 GMT 2024","Wed Jan 17 10:31:19 GMT 2024","11064","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Wed Jan 17 10:30:41 GMT 2024","Wed Jan 17 10:30:44 GMT 2024","3234","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Wed Jan 17 10:31:46 GMT 2024","Wed Jan 17 10:31:53 GMT 2024","6217","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Wed Jan 17 10:31:53 GMT 2024","Wed Jan 17 10:31:59 GMT 2024","6341","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Wed Jan 17 10:30:36 GMT 2024","Wed Jan 17 10:30:41 GMT 2024","4280","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Wed Jan 17 10:30:14 GMT 2024","Wed Jan 17 10:30:21 GMT 2024","7293","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Jan 17 10:31:59 GMT 2024","Wed Jan 17 10:32:05 GMT 2024","6528","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Wed Jan 17 10:32:34 GMT 2024","Wed Jan 17 10:32:41 GMT 2024","7217","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
