"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 05 10:59:49 GMT 2024","Mon Feb 05 10:59:59 GMT 2024","10160","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Mon Feb 05 11:01:46 GMT 2024","Mon Feb 05 11:01:52 GMT 2024","6315","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Mon Feb 05 11:01:40 GMT 2024","Mon Feb 05 11:01:46 GMT 2024","6435","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Mon Feb 05 11:01:33 GMT 2024","Mon Feb 05 11:01:40 GMT 2024","6408","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Mon Feb 05 11:02:28 GMT 2024","Mon Feb 05 11:02:38 GMT 2024","9514","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Feb 05 11:00:07 GMT 2024","Mon Feb 05 11:00:13 GMT 2024","6664","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Mon Feb 05 11:02:20 GMT 2024","Mon Feb 05 11:02:26 GMT 2024","6461","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Mon Feb 05 11:01:59 GMT 2024","Mon Feb 05 11:02:06 GMT 2024","6497","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Mon Feb 05 11:01:10 GMT 2024","Mon Feb 05 11:01:19 GMT 2024","9130","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Mon Feb 05 11:01:53 GMT 2024","Mon Feb 05 11:01:59 GMT 2024","6903","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Mon Feb 05 11:02:13 GMT 2024","Mon Feb 05 11:02:20 GMT 2024","6515","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Mon Feb 05 11:00:56 GMT 2024","Mon Feb 05 11:01:10 GMT 2024","13266","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Mon Feb 05 11:00:13 GMT 2024","Mon Feb 05 11:00:20 GMT 2024","6701","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Mon Feb 05 10:59:59 GMT 2024","Mon Feb 05 11:00:07 GMT 2024","7416","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Mon Feb 05 11:00:28 GMT 2024","Mon Feb 05 11:00:31 GMT 2024","3319","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Mon Feb 05 11:00:22 GMT 2024","Mon Feb 05 11:00:28 GMT 2024","6059","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Mon Feb 05 11:02:06 GMT 2024","Mon Feb 05 11:02:13 GMT 2024","7319","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Mon Feb 05 11:01:19 GMT 2024","Mon Feb 05 11:01:22 GMT 2024","3143","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Feb 05 11:01:24 GMT 2024","Mon Feb 05 11:01:33 GMT 2024","9669","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
