"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 18 10:58:12 GMT 2024","Thu Jan 18 10:58:19 GMT 2024","6695","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Thu Jan 18 10:57:14 GMT 2024","Thu Jan 18 10:57:25 GMT 2024","10864","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Thu Jan 18 10:58:19 GMT 2024","Thu Jan 18 10:58:26 GMT 2024","6932","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Thu Jan 18 10:56:48 GMT 2024","Thu Jan 18 10:56:51 GMT 2024","3315","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Thu Jan 18 10:57:46 GMT 2024","Thu Jan 18 10:57:53 GMT 2024","6539","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Thu Jan 18 10:58:40 GMT 2024","Thu Jan 18 10:58:48 GMT 2024","7781","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Thu Jan 18 10:56:22 GMT 2024","Thu Jan 18 10:56:29 GMT 2024","6918","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Thu Jan 18 10:58:32 GMT 2024","Thu Jan 18 10:58:39 GMT 2024","6700","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Thu Jan 18 10:56:14 GMT 2024","Thu Jan 18 10:56:22 GMT 2024","7786","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Jan 18 10:58:26 GMT 2024","Thu Jan 18 10:58:32 GMT 2024","6301","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Thu Jan 18 10:57:53 GMT 2024","Thu Jan 18 10:57:59 GMT 2024","6391","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Thu Jan 18 10:56:44 GMT 2024","Thu Jan 18 10:56:48 GMT 2024","4326","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Thu Jan 18 10:58:05 GMT 2024","Thu Jan 18 10:58:12 GMT 2024","6524","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Thu Jan 18 10:57:38 GMT 2024","Thu Jan 18 10:57:46 GMT 2024","7615","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Thu Jan 18 10:57:34 GMT 2024","Thu Jan 18 10:57:37 GMT 2024","2913","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Thu Jan 18 10:57:59 GMT 2024","Thu Jan 18 10:58:05 GMT 2024","6318","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Thu Jan 18 10:57:25 GMT 2024","Thu Jan 18 10:57:34 GMT 2024","8778","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Jan 18 10:56:36 GMT 2024","Thu Jan 18 10:56:42 GMT 2024","6483","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Thu Jan 18 10:56:29 GMT 2024","Thu Jan 18 10:56:36 GMT 2024","6505","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
