"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 11:11:11 GMT 2024","Tue Feb 27 11:11:17 GMT 2024","6405","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Tue Feb 27 11:12:56 GMT 2024","Tue Feb 27 11:13:02 GMT 2024","6389","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Tue Feb 27 11:11:17 GMT 2024","Tue Feb 27 11:11:24 GMT 2024","6561","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Tue Feb 27 11:12:43 GMT 2024","Tue Feb 27 11:12:49 GMT 2024","5888","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Tue Feb 27 11:12:49 GMT 2024","Tue Feb 27 11:12:56 GMT 2024","6282","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Tue Feb 27 11:13:02 GMT 2024","Tue Feb 27 11:13:09 GMT 2024","6534","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Tue Feb 27 11:12:24 GMT 2024","Tue Feb 27 11:12:30 GMT 2024","6237","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Tue Feb 27 11:11:25 GMT 2024","Tue Feb 27 11:11:30 GMT 2024","4373","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Tue Feb 27 11:11:04 GMT 2024","Tue Feb 27 11:11:11 GMT 2024","6847","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Tue Feb 27 11:13:10 GMT 2024","Tue Feb 27 11:13:18 GMT 2024","7521","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Tue Feb 27 11:12:30 GMT 2024","Tue Feb 27 11:12:37 GMT 2024","6360","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Tue Feb 27 11:12:11 GMT 2024","Tue Feb 27 11:12:18 GMT 2024","7343","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Tue Feb 27 11:10:56 GMT 2024","Tue Feb 27 11:11:04 GMT 2024","8024","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Tue Feb 27 11:12:37 GMT 2024","Tue Feb 27 11:12:43 GMT 2024","6645","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Tue Feb 27 11:12:18 GMT 2024","Tue Feb 27 11:12:24 GMT 2024","6201","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Tue Feb 27 11:11:30 GMT 2024","Tue Feb 27 11:11:33 GMT 2024","3183","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Tue Feb 27 11:11:59 GMT 2024","Tue Feb 27 11:12:05 GMT 2024","6706","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Tue Feb 27 11:12:05 GMT 2024","Tue Feb 27 11:12:09 GMT 2024","3472","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Tue Feb 27 11:11:51 GMT 2024","Tue Feb 27 11:11:59 GMT 2024","7937","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
