"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 08 10:13:41 GMT 2024","Mon Jan 08 10:13:48 GMT 2024","6737","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Mon Jan 08 10:13:20 GMT 2024","Mon Jan 08 10:13:27 GMT 2024","7018","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Mon Jan 08 10:12:56 GMT 2024","Mon Jan 08 10:13:06 GMT 2024","9574","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Mon Jan 08 10:11:31 GMT 2024","Mon Jan 08 10:11:38 GMT 2024","7306","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Mon Jan 08 10:14:03 GMT 2024","Mon Jan 08 10:14:12 GMT 2024","8890","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Mon Jan 08 10:12:51 GMT 2024","Mon Jan 08 10:12:54 GMT 2024","3638","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Mon Jan 08 10:13:13 GMT 2024","Mon Jan 08 10:13:20 GMT 2024","7028","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"passed","Mon Jan 08 10:11:54 GMT 2024","Mon Jan 08 10:12:00 GMT 2024","6179","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Mon Jan 08 10:12:00 GMT 2024","Mon Jan 08 10:12:03 GMT 2024","3341","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Mon Jan 08 10:13:48 GMT 2024","Mon Jan 08 10:13:54 GMT 2024","6638","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Mon Jan 08 10:13:54 GMT 2024","Mon Jan 08 10:14:01 GMT 2024","6880","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Mon Jan 08 10:11:38 GMT 2024","Mon Jan 08 10:11:45 GMT 2024","7180","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Mon Jan 08 10:11:21 GMT 2024","Mon Jan 08 10:11:31 GMT 2024","9585","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Mon Jan 08 10:12:28 GMT 2024","Mon Jan 08 10:12:42 GMT 2024","13236","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Mon Jan 08 10:13:27 GMT 2024","Mon Jan 08 10:13:34 GMT 2024","6569","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Mon Jan 08 10:13:34 GMT 2024","Mon Jan 08 10:13:41 GMT 2024","6705","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Mon Jan 08 10:11:45 GMT 2024","Mon Jan 08 10:11:52 GMT 2024","7131","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Mon Jan 08 10:13:06 GMT 2024","Mon Jan 08 10:13:13 GMT 2024","7465","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Mon Jan 08 10:12:42 GMT 2024","Mon Jan 08 10:12:51 GMT 2024","9053","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
