"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Dec 29 10:46:15 GMT 2023","Fri Dec 29 10:46:21 GMT 2023","6468","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Fri Dec 29 10:46:21 GMT 2023","Fri Dec 29 10:46:27 GMT 2023","6043","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Fri Dec 29 10:46:42 GMT 2023","Fri Dec 29 10:46:50 GMT 2023","7585","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Fri Dec 29 10:46:09 GMT 2023","Fri Dec 29 10:46:15 GMT 2023","6227","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Fri Dec 29 10:46:34 GMT 2023","Fri Dec 29 10:46:40 GMT 2023","6532","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Fri Dec 29 10:45:37 GMT 2023","Fri Dec 29 10:45:40 GMT 2023","3058","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Dec 29 10:46:27 GMT 2023","Fri Dec 29 10:46:34 GMT 2023","6462","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Fri Dec 29 10:44:32 GMT 2023","Fri Dec 29 10:44:38 GMT 2023","6462","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Dec 29 10:44:51 GMT 2023","Fri Dec 29 10:44:54 GMT 2023","3045","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Fri Dec 29 10:45:17 GMT 2023","Fri Dec 29 10:45:28 GMT 2023","11092","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Dec 29 10:44:25 GMT 2023","Fri Dec 29 10:44:32 GMT 2023","7041","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Dec 29 10:46:02 GMT 2023","Fri Dec 29 10:46:09 GMT 2023","6340","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Fri Dec 29 10:44:38 GMT 2023","Fri Dec 29 10:44:45 GMT 2023","6654","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Dec 29 10:44:47 GMT 2023","Fri Dec 29 10:44:51 GMT 2023","4265","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Fri Dec 29 10:45:56 GMT 2023","Fri Dec 29 10:46:02 GMT 2023","6307","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Fri Dec 29 10:45:41 GMT 2023","Fri Dec 29 10:45:49 GMT 2023","7783","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Fri Dec 29 10:45:49 GMT 2023","Fri Dec 29 10:45:56 GMT 2023","6591","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Fri Dec 29 10:45:28 GMT 2023","Fri Dec 29 10:45:37 GMT 2023","8381","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Fri Dec 29 10:44:17 GMT 2023","Fri Dec 29 10:44:25 GMT 2023","7745","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
