"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 20 10:45:22 GMT 2023","Fri Oct 20 10:45:26 GMT 2023","4532","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Fri Oct 20 10:44:57 GMT 2023","Fri Oct 20 10:45:05 GMT 2023","7843","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Fri Oct 20 10:44:50 GMT 2023","Fri Oct 20 10:44:57 GMT 2023","7307","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Fri Oct 20 10:45:05 GMT 2023","Fri Oct 20 10:45:12 GMT 2023","7394","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Oct 20 10:46:25 GMT 2023","Fri Oct 20 10:46:29 GMT 2023","4353","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Oct 20 10:47:13 GMT 2023","Fri Oct 20 10:47:21 GMT 2023","7349","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Fri Oct 20 10:46:15 GMT 2023","Fri Oct 20 10:46:25 GMT 2023","9585","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"failed","Fri Oct 20 10:47:28 GMT 2023","Fri Oct 20 10:47:35 GMT 2023","7176","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Fri Oct 20 10:47:45 GMT 2023","Fri Oct 20 10:47:57 GMT 2023","12708","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Fri Oct 20 10:47:05 GMT 2023","Fri Oct 20 10:47:13 GMT 2023","7677","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Fri Oct 20 10:47:35 GMT 2023","Fri Oct 20 10:47:42 GMT 2023","6986","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"passed","Fri Oct 20 10:45:15 GMT 2023","Fri Oct 20 10:45:22 GMT 2023","6900","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Fri Oct 20 10:46:58 GMT 2023","Fri Oct 20 10:47:05 GMT 2023","7325","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Fri Oct 20 10:45:59 GMT 2023","Fri Oct 20 10:46:15 GMT 2023","16509","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Fri Oct 20 10:46:42 GMT 2023","Fri Oct 20 10:46:50 GMT 2023","7437","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Fri Oct 20 10:46:50 GMT 2023","Fri Oct 20 10:46:58 GMT 2023","8100","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Fri Oct 20 10:46:32 GMT 2023","Fri Oct 20 10:46:42 GMT 2023","10250","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Fri Oct 20 10:44:39 GMT 2023","Fri Oct 20 10:44:50 GMT 2023","10706","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Fri Oct 20 10:47:21 GMT 2023","Fri Oct 20 10:47:27 GMT 2023","6902","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
