"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 09 10:28:17 GMT 2023","Thu Nov 09 10:28:26 GMT 2023","9006","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Thu Nov 09 10:30:38 GMT 2023","Thu Nov 09 10:30:46 GMT 2023","7117","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"failed","Thu Nov 09 10:30:55 GMT 2023","Thu Nov 09 10:31:06 GMT 2023","10562","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Thu Nov 09 10:29:32 GMT 2023","Thu Nov 09 10:29:39 GMT 2023","7031","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Thu Nov 09 10:28:51 GMT 2023","Thu Nov 09 10:28:56 GMT 2023","5603","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Thu Nov 09 10:30:23 GMT 2023","Thu Nov 09 10:30:31 GMT 2023","8110","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Thu Nov 09 10:28:26 GMT 2023","Thu Nov 09 10:28:34 GMT 2023","7947","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Thu Nov 09 10:29:39 GMT 2023","Thu Nov 09 10:29:43 GMT 2023","4451","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Thu Nov 09 10:30:31 GMT 2023","Thu Nov 09 10:30:38 GMT 2023","7123","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Thu Nov 09 10:29:55 GMT 2023","Thu Nov 09 10:30:02 GMT 2023","6636","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Thu Nov 09 10:29:24 GMT 2023","Thu Nov 09 10:29:32 GMT 2023","8230","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Thu Nov 09 10:28:56 GMT 2023","Thu Nov 09 10:29:00 GMT 2023","4090","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Thu Nov 09 10:30:09 GMT 2023","Thu Nov 09 10:30:16 GMT 2023","6894","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Thu Nov 09 10:30:16 GMT 2023","Thu Nov 09 10:30:23 GMT 2023","7085","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Thu Nov 09 10:30:02 GMT 2023","Thu Nov 09 10:30:09 GMT 2023","6927","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Thu Nov 09 10:29:46 GMT 2023","Thu Nov 09 10:29:55 GMT 2023","9171","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Thu Nov 09 10:28:34 GMT 2023","Thu Nov 09 10:28:41 GMT 2023","7076","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"passed","Thu Nov 09 10:28:41 GMT 2023","Thu Nov 09 10:28:48 GMT 2023","6995","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Thu Nov 09 10:30:46 GMT 2023","Thu Nov 09 10:30:53 GMT 2023","7286","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
