"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Feb 14 10:36:53 GMT 2024","Wed Feb 14 10:36:59 GMT 2024","6670","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"failed","Wed Feb 14 10:37:45 GMT 2024","Wed Feb 14 10:37:53 GMT 2024","7532","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Feb 14 10:36:21 GMT 2024","Wed Feb 14 10:36:32 GMT 2024","11200","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Feb 14 10:36:59 GMT 2024","Wed Feb 14 10:37:06 GMT 2024","6320","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Wed Feb 14 10:37:25 GMT 2024","Wed Feb 14 10:37:31 GMT 2024","6624","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Wed Feb 14 10:35:22 GMT 2024","Wed Feb 14 10:35:30 GMT 2024","7851","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Wed Feb 14 10:35:30 GMT 2024","Wed Feb 14 10:35:37 GMT 2024","6683","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Wed Feb 14 10:37:37 GMT 2024","Wed Feb 14 10:37:44 GMT 2024","6386","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Feb 14 10:36:45 GMT 2024","Wed Feb 14 10:36:53 GMT 2024","7716","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"passed","Wed Feb 14 10:36:40 GMT 2024","Wed Feb 14 10:36:43 GMT 2024","2889","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Wed Feb 14 10:37:31 GMT 2024","Wed Feb 14 10:37:37 GMT 2024","6160","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Wed Feb 14 10:35:37 GMT 2024","Wed Feb 14 10:35:43 GMT 2024","6575","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Wed Feb 14 10:37:06 GMT 2024","Wed Feb 14 10:37:12 GMT 2024","6181","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Wed Feb 14 10:37:18 GMT 2024","Wed Feb 14 10:37:25 GMT 2024","6423","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Wed Feb 14 10:37:12 GMT 2024","Wed Feb 14 10:37:18 GMT 2024","6269","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"passed","Wed Feb 14 10:35:43 GMT 2024","Wed Feb 14 10:35:50 GMT 2024","6438","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Wed Feb 14 10:36:32 GMT 2024","Wed Feb 14 10:36:40 GMT 2024","8207","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Feb 14 10:35:51 GMT 2024","Wed Feb 14 10:35:56 GMT 2024","4328","","Validação da home principal","","","","Deve validar o banner do portal",""
"passed","Wed Feb 14 10:35:56 GMT 2024","Wed Feb 14 10:35:59 GMT 2024","3277","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
