"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 08 10:39:35 GMT 2023","Wed Nov 08 10:39:42 GMT 2023","7355","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Wed Nov 08 10:37:52 GMT 2023","Wed Nov 08 10:38:00 GMT 2023","7742","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Wed Nov 08 10:39:49 GMT 2023","Wed Nov 08 10:39:56 GMT 2023","6976","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"passed","Wed Nov 08 10:37:43 GMT 2023","Wed Nov 08 10:37:52 GMT 2023","8896","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"passed","Wed Nov 08 10:37:31 GMT 2023","Wed Nov 08 10:37:43 GMT 2023","11766","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"failed","Wed Nov 08 10:40:35 GMT 2023","Wed Nov 08 10:40:48 GMT 2023","13366","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"passed","Wed Nov 08 10:39:07 GMT 2023","Wed Nov 08 10:39:17 GMT 2023","10545","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
"passed","Wed Nov 08 10:38:52 GMT 2023","Wed Nov 08 10:39:07 GMT 2023","14814","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"failed","Wed Nov 08 10:40:17 GMT 2023","Wed Nov 08 10:40:24 GMT 2023","7048","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Wed Nov 08 10:38:11 GMT 2023","Wed Nov 08 10:38:18 GMT 2023","7078","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Wed Nov 08 10:39:42 GMT 2023","Wed Nov 08 10:39:49 GMT 2023","6678","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Wed Nov 08 10:40:03 GMT 2023","Wed Nov 08 10:40:11 GMT 2023","7199","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"passed","Wed Nov 08 10:38:18 GMT 2023","Wed Nov 08 10:38:22 GMT 2023","4275","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"failed","Wed Nov 08 10:40:24 GMT 2023","Wed Nov 08 10:40:32 GMT 2023","7667","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Wed Nov 08 10:39:24 GMT 2023","Wed Nov 08 10:39:35 GMT 2023","10689","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Wed Nov 08 10:40:11 GMT 2023","Wed Nov 08 10:40:17 GMT 2023","6722","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"passed","Wed Nov 08 10:39:17 GMT 2023","Wed Nov 08 10:39:21 GMT 2023","4249","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"passed","Wed Nov 08 10:38:00 GMT 2023","Wed Nov 08 10:38:08 GMT 2023","8438","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"failed","Wed Nov 08 10:39:56 GMT 2023","Wed Nov 08 10:40:03 GMT 2023","7231","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
