"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 17 10:30:20 GMT 2023","Fri Nov 17 10:30:22 GMT 2023","2760","","Validação do logo pagina home","","","","Validar imagem visual do logo",""
"failed","Fri Nov 17 10:30:51 GMT 2023","Fri Nov 17 10:30:57 GMT 2023","5914","","Validação do menu da home","","","","Validar menu sobre nós (example #5)",""
"failed","Fri Nov 17 10:30:34 GMT 2023","Fri Nov 17 10:30:39 GMT 2023","5988","","Validação do menu da home","","","","Validar menu sobre nós (example #2)",""
"passed","Fri Nov 17 10:29:08 GMT 2023","Fri Nov 17 10:29:18 GMT 2023","9447","","Validação grid system","","","","Validar responsividade de cada modelo (example #1)",""
"passed","Fri Nov 17 10:29:39 GMT 2023","Fri Nov 17 10:29:45 GMT 2023","5513","","Validação da home principal","","","","Deve validar o banner do portal",""
"failed","Fri Nov 17 10:30:45 GMT 2023","Fri Nov 17 10:30:51 GMT 2023","5795","","Validação do menu da home","","","","Validar menu sobre nós (example #4)",""
"failed","Fri Nov 17 10:31:16 GMT 2023","Fri Nov 17 10:31:22 GMT 2023","5914","","Validação do menu da home","","","","Validar menu sobre nós (example #9)",""
"failed","Fri Nov 17 10:31:09 GMT 2023","Fri Nov 17 10:31:16 GMT 2023","6133","","Validação do menu da home","","","","Validar menu sobre nós (example #8)",""
"passed","Fri Nov 17 10:29:24 GMT 2023","Fri Nov 17 10:29:31 GMT 2023","6519","","Validação grid system","","","","Validar responsividade de cada modelo (example #3)",""
"failed","Fri Nov 17 10:30:04 GMT 2023","Fri Nov 17 10:30:13 GMT 2023","9161","","Validação do logo pagina home","","","","Validar redirecionamento ao clicar no logo",""
"passed","Fri Nov 17 10:29:31 GMT 2023","Fri Nov 17 10:29:37 GMT 2023","6832","","Validação grid system","","","","Validar responsividade de cada modelo (example #4)",""
"passed","Fri Nov 17 10:29:45 GMT 2023","Fri Nov 17 10:29:47 GMT 2023","2643","","Validação da home principal","","","","Deve validar o banner axa seguradora oficial",""
"passed","Fri Nov 17 10:29:18 GMT 2023","Fri Nov 17 10:29:24 GMT 2023","6375","","Validação grid system","","","","Validar responsividade de cada modelo (example #2)",""
"failed","Fri Nov 17 10:31:03 GMT 2023","Fri Nov 17 10:31:09 GMT 2023","6176","","Validação do menu da home","","","","Validar menu sobre nós (example #7)",""
"failed","Fri Nov 17 10:30:40 GMT 2023","Fri Nov 17 10:30:45 GMT 2023","5938","","Validação do menu da home","","","","Validar menu sobre nós (example #3)",""
"failed","Fri Nov 17 10:30:24 GMT 2023","Fri Nov 17 10:30:34 GMT 2023","9545","","Validação do menu da home","","","","Validar menu sobre nós (example #1)",""
"failed","Fri Nov 17 10:30:57 GMT 2023","Fri Nov 17 10:31:03 GMT 2023","6054","","Validação do menu da home","","","","Validar menu sobre nós (example #6)",""
"failed","Fri Nov 17 10:31:23 GMT 2023","Fri Nov 17 10:31:32 GMT 2023","8478","","Validar acessibilidade da home","","","","Validar acessibilidade portal",""
"failed","Fri Nov 17 10:30:13 GMT 2023","Fri Nov 17 10:30:20 GMT 2023","6345","","Validação do logo pagina home","","","","Validar clicar na logo já estando na página principal",""
